District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,_age_informative,true_dbh,pred_dbh,rel_err_pct,in_90,below_sapling_floor,co2_true,co2_pred
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.571295,75.284415,23.0,7.324840764,7.5,6.5,6.2,6.35,1.92,2.286,1.93548,1.0,7.324840764,7.720984619097766,5.408224804622734,True,False,32.101488156493836,36.27387936874584
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8731807,74.425158,22.0,7.006369427,7.5,7.0,7.5,7.25,3.92,2.286,2.2098,1.0,7.006369427,8.171326802149988,16.6271188992785,True,False,28.955909184533045,41.37253721298788
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6932989,74.9256739,12.0,3.821656051,6.0,3.0,3.0,3.0,3.25,1.8288000000000002,0.9144000000000001,1.0,3.821656051,4.690436053760311,22.733076738629578,True,True,7.09605670261685,11.413216064347177
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.6333467,75.103305,34.0,10.82802548,8.0,11.0,12.0,11.5,6.92,2.4384,3.5052000000000003,1.0,10.82802548,10.591679651682846,-2.1827232375256225,True,False,79.49643881100387,75.52866206274123
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5313797,75.1887718,19.0,6.050955414,7.0,8.0,7.0,7.5,6.92,2.1336,2.286,1.0,6.050955414,8.126573650793729,34.30232243971595,True,False,20.60748253890276,40.848744556381845
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314213,75.1886583,21.0,6.687898089,7.5,8.0,8.0,8.0,6.92,2.286,2.4384,1.0,6.687898089,8.75880378487881,30.96497088203177,True,False,25.99353527108367,48.603248782904586
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.6387353,75.0195116,22.0,7.006369427,6.0,6.0,6.0,6.0,7.92,1.8288000000000002,1.8288000000000002,1.0,7.006369427,6.907899118625286,-1.4054398558438166,True,False,28.955909184533045,28.02051149551238
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8732683,74.4250457,26.0,8.280254777,5.0,6.0,7.0,6.5,3.92,1.524,1.9812,1.0,8.280254776999998,6.749451562277386,-18.48739267026798,True,False,42.66333031348004,26.55193981253342
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.638979,75.0193585,22.0,7.006369427,7.0,6.0,7.0,6.5,7.92,2.1336,1.9812,1.0,7.006369427,7.560437494560535,7.908062418538168,True,False,28.955909184533045,34.547946712250855
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8737385,74.4253866,21.0,6.687898089,4.0,4.0,4.25,4.125,3.92,1.2192,1.2573,1.0,6.687898089,4.951110651871181,-25.96910739392726,False,False,25.99353527108367,12.93908235611317
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6389248,75.0191,20.0,6.369426752,5.0,6.0,6.0,6.0,15.92,1.524,1.8288000000000002,1.0,6.369426752,6.466815772424515,1.5290076205670313,True,False,23.21165870931023,24.043368022104765
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531315,75.1888917,19.0,6.050955414,7.0,7.0,6.0,6.5,6.92,2.1336,1.9812,1.0,6.050955414,7.554642039367858,24.85040001928955,True,False,20.60748253890276,34.4865378439476
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6380998,75.0191532,20.0,6.369426752,6.0,5.0,6.0,5.5,15.92,1.8288000000000002,1.6764000000000001,1.0,6.369426752,6.631473679271051,4.114136757892194,True,False,23.21165870931023,25.487584954678344
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5315271,75.1892801,21.0,6.687898089,7.5,7.0,6.5,6.75,6.92,2.286,2.0574,1.0,6.687898089,7.93305452541926,18.618053383128643,True,False,25.99353527108367,38.627374394556874
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6382702,75.0192261,21.0,6.687898089,6.0,6.0,7.0,6.5,15.92,1.8288000000000002,1.9812,1.0,6.687898089,7.307021510032902,9.257369248063343,True,False,25.99353527108367,31.920601387486442
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314617,75.1889583,20.0,6.369426752,7.0,7.0,6.0,6.5,6.92,2.1336,1.9812,1.0,6.369426752,7.611946009673339,19.507552344222944,True,False,23.21165870931023,35.09646634223719
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338367,75.1063367,20.0,6.369426752,6.0,5.0,6.0,5.5,4.92,1.8288000000000002,1.6764000000000001,1.0,6.369426752,6.590965455225448,3.4781576404169368,True,False,23.21165870931023,25.127838492395533
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5711874,75.284512,26.0,8.280254777,7.5,8.0,7.0,7.5,1.92,2.286,2.286,1.0,8.280254776999998,8.44011223433114,1.9305862154770563,True,False,42.66333031348004,44.5986018976832
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6335934,75.106214,16.0,5.095541401,5.0,4.0,3.0,3.5,4.92,1.524,1.0668,1.0,5.095541401,4.905382607248545,-3.7318663275728934,True,False,13.831680419711718,12.663520782575333
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5313633,75.1885517,20.0,6.369426752,7.0,6.0,6.0,6.0,6.92,2.1336,1.8288000000000002,1.0,6.369426752,7.279304037484162,14.285073381187106,True,False,23.21165870931023,31.640391092143883
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7391203,74.1054582,57.0,18.15286624,15.0,15.0,14.0,14.5,11.33,4.572,4.4196,1.0,18.152866240000005,17.763285698975036,-2.146110349045183,True,False,263.6005131541393,250.66138094906265
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8736332,74.4255317,31.0,9.872611465,7.75,6.0,6.75,6.375,3.92,2.3622,1.9431,1.0,9.872611464999999,7.825885845793636,-20.73134982028144,True,False,64.16167838857679,37.427525072111465
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.6388333,75.019355,25.0,7.961783439,8.0,8.0,8.0,8.0,7.92,2.4384,2.4384,1.0,7.961783439,8.778523100952313,10.258250154752954,True,False,38.95268567407704,48.85748963267008
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5714872,75.284455,24.0,7.643312102,8.0,6.0,6.0,6.0,1.92,2.4384,1.8288000000000002,1.0,7.643312101999999,7.6921797350856265,0.6393515328628279,True,False,35.432897434458596,35.960691316063546
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6390133,75.019073,22.0,7.006369427,8.0,7.0,7.0,7.0,15.92,2.4384,2.1336,1.0,7.006369427,8.416246526972568,20.12279133525866,True,False,28.955909184533045,44.30657402563248
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531515,75.1891617,21.0,6.687898089,7.0,7.0,6.0,6.5,6.92,2.1336,1.9812,1.0,6.687898089,7.606626860815909,13.737182588457781,True,False,25.99353527108367,35.03959447417791
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6319589,75.0208476,9.0,2.866242038,3.0,2.0,2.0,2.0,4.25,0.9144000000000001,0.6096,1.0,2.8662420379999998,2.8924638173309627,0.9148487456160507,True,True,3.6404846830585993,3.7182191125419113
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.63905,75.0193067,16.0,5.095541401,5.0,5.0,5.0,5.0,15.92,1.524,1.524,1.0,5.095541401,5.9800898513855945,17.359263339750346,True,False,13.831680419711718,20.051887323763413
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6337135,75.1060683,20.0,6.369426752,5.0,5.0,5.5,5.25,4.92,1.524,1.6002,1.0,6.369426752,6.038300970281085,-5.198674772654243,True,False,23.21165870931023,20.507636162366765
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314962,75.1893088,21.0,6.687898089,7.0,6.5,7.0,6.75,6.92,2.1336,2.0574,1.0,6.687898089,7.780207362770537,16.332624379655634,True,False,25.99353527108367,36.92265220167911
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8736617,74.425545,25.0,7.961783439,6.0,5.25,5.0,5.125,3.92,1.8288000000000002,1.5621,1.0,7.961783439,6.367765908251807,-20.020860187430586,True,False,38.95268567407704,23.197619332040183
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5315167,75.1891583,22.0,7.006369427,8.0,7.0,8.0,7.5,6.92,2.4384,2.286,1.0,7.006369427,8.536204646785308,21.83492086343433,True,False,28.955909184533045,45.785477551776104
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6386117,75.019215,21.0,6.687898089,6.0,6.0,5.0,5.5,15.92,1.8288000000000002,1.6764000000000001,1.0,6.687898089,6.709305732388462,0.32009523924524114,True,False,25.99353527108367,26.186976658090774
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.63837,75.0194567,22.0,7.006369427,5.0,6.0,6.0,6.0,7.92,1.524,1.8288000000000002,1.0,7.006369427,6.536439119186876,-6.707187120367697,True,False,28.955909184533045,24.648188201611628
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8738,74.4252617,25.0,7.961783439,7.0,5.5,5.0,5.25,3.92,2.1336,1.6002,1.0,7.961783439,6.72869704661193,-15.4875650893482,True,False,38.95268567407704,26.362903014057284
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6937309,74.9265852,14.0,4.458598726,7.0,4.0,4.0,4.0,3.25,2.1336,1.2192,1.0,4.458598726,5.870953959262006,31.677110232548117,True,True,10.146905811689306,19.213102289700032
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6940562,74.9258219,20.0,6.369426752,7.0,4.0,4.0,4.0,3.25,2.1336,1.2192,1.0,6.369426752,6.007214886419556,-5.686726289249021,True,False,23.21165870931023,20.263530692445514
Ahmednagar,Karjat,August 2023,2018.0,Fruit,Custard apple,18.6336857,75.1032871,32.0,10.1910828,10.0,9.0,9.0,9.0,5.33,3.048,2.7432000000000003,1.0,10.191082800000002,10.000919154324901,-1.8659807736534235,True,False,69.06603681083587,66.11286477002663
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8735269,74.425175,24.0,7.643312102,7.0,5.0,5.5,5.25,3.92,2.1336,1.6002,1.0,7.643312101999999,6.77117526996325,-11.410456885681013,True,False,35.432897434458596,26.750627795365354
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.9411711,74.4106764,14.0,4.458598726,7.5,4.0,4.25,4.125,3.92,2.286,1.2573,1.0,4.458598726,6.014399858734052,34.89439683507531,False,True,10.146905811689306,20.31980339517563
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8731886,74.4254148,26.0,8.280254777,5.5,5.0,4.5,4.75,3.92,1.6764000000000001,1.4478,1.0,8.280254776999998,5.847094243137407,-29.385092601512245,False,False,42.66333031348004,19.03243641448318
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6388961,75.019133,22.0,7.006369427,6.0,5.0,5.0,5.0,15.92,1.8288000000000002,1.524,1.0,7.006369427,6.354241045297068,-9.307650538520935,True,False,28.955909184533045,23.083471386870684
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Custard apple,18.7957421,74.4636117,33.0,10.50955414,9.0,7.0,7.0,7.0,4.25,2.7432000000000003,2.1336,1.0,10.50955414,8.550037906526914,-18.645093858121434,True,False,74.17694226985951,45.957799176563675
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.873915,74.425635,27.0,8.598726115,4.75,5.0,5.0,5.0,3.92,1.4478,1.524,1.0,8.598726114999998,5.82550258898054,-32.2515624864679,False,False,46.56724222750842,18.869780873998693
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5315129,75.1894003,20.0,6.369426752,7.5,7.0,8.0,7.5,6.92,2.286,2.286,1.0,6.369426752,8.429722126290422,32.346637374289436,True,False,23.21165870931023,44.47133129053522
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8738483,74.42536,6.0,1.910828025,6.0,5.0,5.0,5.0,3.92,1.8288000000000002,1.524,1.0,1.910828025,6.280708656038871,228.69041974820684,False,True,1.421109317670866,22.468466571131568
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6929414,74.9250678,24.0,7.643312102,8.0,4.0,4.0,4.0,3.25,2.4384,1.2192,1.0,7.643312101999999,6.100498763222935,-20.185141182097773,True,False,35.432897434458596,21.00104795244422
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5312017,75.18881,19.0,6.050955414,8.0,7.0,6.0,6.5,6.92,2.4384,1.9812,1.0,6.050955414,7.9354999044153365,31.144577367982187,True,False,20.60748253890276,38.655004164049174
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.5612312,74.9821176,12.0,3.821656051,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0,3.821656051,5.213095387000991,36.40932929160115,False,True,7.09605670261685,14.583283809727908
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6386483,75.019275,21.0,6.687898089,5.0,6.0,6.0,6.0,15.92,1.524,1.8288000000000002,1.0,6.687898089,6.517453741122928,-2.548548820703656,True,False,25.99353527108367,24.48241362288082
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6334083,75.10298,36.0,11.46496815,9.0,9.0,10.0,9.5,6.83,2.7432000000000003,2.8956,1.0,11.464968150000002,9.984938518558131,-12.90914734413694,True,False,90.76917493401163,65.86803179133831
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5716745,75.2845237,26.0,8.280254777,7.0,6.0,5.5,5.75,1.92,2.1336,1.7526000000000002,1.0,8.280254776999998,7.117867443326281,-14.038062414485983,True,False,42.66333031348004,30.036209732654385
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6338311,75.1034188,35.0,11.14649682,8.0,10.0,11.0,10.5,6.83,2.4384,3.2004,1.0,11.146496819999998,10.087385938769767,-9.501737616161908,True,False,85.02652884565536,67.44656057693334
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338817,75.1057367,22.0,7.006369427,6.0,5.5,6.0,5.75,4.92,1.8288000000000002,1.7526000000000002,1.0,7.006369427,6.672264660386017,-4.768586214230506,True,False,28.955909184533045,25.85278554919599
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8739935,74.4255365,27.0,8.598726115,6.0,5.0,5.75,5.375,3.92,1.8288000000000002,1.6383,1.0,8.598726114999998,6.539992597326996,-23.942308315666164,True,False,46.56724222750842,24.679286829032208
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8733026,74.4246345,17.0,5.414012739,6.0,6.0,7.0,6.5,3.92,1.8288000000000002,1.9812,1.0,5.414012739,7.170740058601754,32.44778696117792,True,False,15.920550619963201,30.556372962240548
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6339033,75.1030483,36.0,11.46496815,11.0,12.0,13.0,12.5,6.83,3.3528000000000002,3.81,1.0,11.464968150000002,12.132683195696396,5.823959011141199,True,False,90.76917493401163,103.50784802296178
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8734348,74.4247672,18.0,5.732484076,8.0,6.0,7.0,6.5,3.92,2.4384,1.9812,1.0,5.732484076,7.93744846156897,38.46437872894267,True,False,18.178112970681806,38.677028506252114
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5311975,75.1888234,19.0,6.050955414,7.0,7.0,6.5,6.75,6.92,2.1336,2.0574,1.0,6.050955414,7.76581796795641,28.34036010228666,True,False,20.60748253890276,36.76441744438233
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6934737,74.9261007,14.0,4.458598726,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0,4.458598726,5.544635573328232,24.358255004988138,True,True,10.146905811689306,16.825917147022906
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.63826,75.01908,18.0,5.732484076,5.0,5.0,5.0,5.0,15.92,1.524,1.524,1.0,5.732484076,5.910209159225073,3.1003153409382924,True,False,18.178112970681806,19.512458089809673
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.638445,75.01935,23.0,7.324840764,6.0,6.0,6.0,6.0,15.92,1.8288000000000002,1.8288000000000002,1.0,7.324840764,6.944776492152323,-5.188703537633336,True,False,32.101488156493836,28.368773741438986
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.5621456,74.982201,19.0,6.050955414,8.0,4.0,4.0,4.0,4.25,2.4384,1.2192,1.0,6.050955414,6.161421674079021,1.8256002981518773,True,False,20.60748253890276,21.490827191946494
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6941342,74.9245698,31.0,9.872611465,10.0,8.0,8.0,8.0,4.25,3.048,2.4384,1.0,9.872611464999999,9.48427718970141,-3.933450401398815,True,False,64.16167838857679,58.457899011195956
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6940379,74.9263955,14.0,4.458598726,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0,4.458598726,5.5010772748783,23.38130459687168,True,True,10.146905811689306,16.52084055195887
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6939823,74.9267404,13.0,4.140127389,6.0,3.0,3.0,3.0,3.25,1.8288000000000002,0.9144000000000001,1.0,4.140127389,4.79418903239567,15.798104307936564,True,True,8.544077200340189,12.0074981176642
Ahmednagar,Karjat,August 2023,2018.0,Fruit,Custard apple,18.6330621,75.1035394,31.0,9.872611465,8.0,8.0,8.0,8.0,5.33,2.4384,2.4384,1.0,9.872611464999999,8.88383032220157,-10.015396091538873,True,False,64.16167838857679,50.22800880042673
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338233,75.1063617,15.0,4.777070064,4.0,4.0,3.0,3.5,4.92,1.2192,1.0668,1.0,4.777070064,4.544858448699198,-4.86096314665235,True,True,11.908259975651667,10.608173363324807
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Custard apple,18.7959219,74.4631018,30.0,9.554140127,7.0,6.0,6.0,6.0,4.25,2.1336,1.8288000000000002,1.0,9.554140127,7.318605816027748,-23.398592455794446,True,False,59.46177883303448,32.03812982010455
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.873501,74.4250551,25.0,7.961783439,6.0,5.0,5.25,5.125,3.92,1.8288000000000002,1.5621,1.0,7.961783439,6.37772367056725,-19.895790692740924,True,False,38.95268567407704,23.28186627373651
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5311733,75.1885933,18.0,5.732484076,7.0,7.5,7.0,7.25,6.92,2.1336,2.2098,1.0,5.732484076,8.073242406516405,40.83322865764912,False,False,18.178112970681806,40.229507242368086
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6337114,75.1032932,32.0,10.1910828,7.0,10.0,9.0,9.5,6.83,2.1336,2.8956,1.0,10.191082800000002,9.289529361076152,-8.846493121651898,True,False,69.06603681083587,55.71072125460868
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7388537,74.1054548,56.0,17.8343949,12.0,12.0,12.0,12.0,11.33,3.6576000000000004,3.6576000000000004,1.0,17.834394899999996,15.44856291430272,-13.37770078028987,True,False,252.99550712018188,181.30664814052497
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5713719,75.2842253,22.0,7.006369427,8.0,6.0,7.0,6.5,1.92,2.4384,1.9812,1.0,7.006369427,7.85222057885695,12.072602803348436,True,False,28.955909184533045,37.720370420549806
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5713493,75.2847789,26.0,8.280254777,9.0,7.0,6.0,6.5,1.92,2.7432000000000003,1.9812,1.0,8.280254776999998,8.323651472466166,0.5240985529419993,True,False,42.66333031348004,43.18387280877046
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6388783,75.0192,18.0,5.732484076,6.0,6.0,6.0,6.0,15.92,1.8288000000000002,1.8288000000000002,1.0,5.732484076,6.973824307566041,21.654490707843706,True,False,18.178112970681806,28.64481978949767
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5714461,75.2842477,24.0,7.643312102,7.5,6.5,6.8,6.65,1.92,2.286,2.02692,1.0,7.643312101999999,7.776161412427432,1.7381118114052962,True,False,35.432897434458596,36.8781213322737
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.63376,75.105845,22.0,7.006369427,4.5,3.0,4.0,3.5,4.92,1.3716000000000002,1.0668,1.0,7.006369427,4.669753917251686,-33.34987591067989,False,False,28.955909184533045,11.296799959193926
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6384033,75.0192033,20.0,6.369426752,5.0,4.0,5.0,4.5,15.92,1.524,1.3716000000000002,1.0,6.369426752,5.614971984838303,-11.844939843680564,True,False,23.21165870931023,17.32526105959983
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.63344,75.1028933,33.0,10.50955414,9.0,10.0,11.0,10.5,6.83,2.7432000000000003,3.2004,1.0,10.50955414,10.522602382425003,0.12415600368182929,True,False,74.17694226985951,74.39077806799152
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Custard apple,18.7937117,74.469381,20.0,6.369426752,5.0,3.0,3.0,3.0,2.25,1.524,0.9144000000000001,1.0,6.369426752,4.426715120577736,-30.500572611377507,False,False,23.21165870931023,9.979358432172292
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8732345,74.4252832,20.0,6.369426752,7.0,6.0,6.5,6.25,3.92,2.1336,1.905,1.0,6.369426752,7.434065645781627,16.714830631301794,True,False,23.21165870931023,33.22298107154501
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8734582,74.4247903,25.0,7.961783439,7.0,5.0,5.0,5.0,3.92,2.1336,1.524,1.0,7.961783439,6.609575708916709,-16.98372909089234,True,False,38.95268567407704,25.29275161147966
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Custard apple,18.7956724,74.4633613,30.0,9.554140127,9.0,5.0,6.0,5.5,4.25,2.7432000000000003,1.6764000000000001,1.0,9.554140127,7.568577413869849,-20.782223064940727,True,False,59.46177883303448,34.6343025950409
Ahmednagar,Karjat,July 2023,2014.0,Fruit,Custard apple,18.6479094,75.0285481,57.0,18.15286624,11.0,10.0,10.0,10.0,9.25,3.3528000000000002,3.048,1.0,18.152866240000005,10.870475734248899,-40.11702840460694,False,False,263.6005131541393,80.22135771593797
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6935158,74.926615,10.0,3.184713376,5.0,3.0,3.0,3.0,3.25,1.524,0.9144000000000001,1.0,3.184713376,4.412249709190668,38.54464085972012,True,True,4.648540150229806,9.903866161688024
